#integer	index1	index2																				
state	posterior	prior	likelihood	meanRate	treeModel.rootHeight	yule.birthRate	ac	ag	at	cg	gt	alpha	ucld.mean	ucld.stdev	invgauss.mean	invgauss.stdev	uced.mean	index1	index2	coefficientOfVariation	covariance	treeLikelihood
580000	-11449.61462	15.08148289	-11464.6961	0.550947154	0.272155163	9.609543539	0.249529754	1.238223809	0.14495455	0.389732925	0.27625329	0.835017119	1	3.079512039	1	5.234697422	1	2	2	1.066375252	-0.261299449	-11464.6961
585000	-11452.75335	16.45110774	-11469.20446	0.609509505	0.210277668	5.529731862	0.249529754	1.238223809	0.147433128	0.389732925	0.27625329	0.835017119	1	6.440548629	1	6.496244778	1	2	2	1.003569943	-0.191415773	-11469.20446
590000	-11453.88935	17.41885354	-11471.3082	0.639697767	0.203604269	6.5222918	0.249529754	1.224384388	0.147433128	0.389732925	0.27625329	0.835017119	1	4.666342036	1	2.017815636	1	2	2	0.909131319	-0.1353255	-11471.3082
595000	-11454.80557	15.92308925	-11470.72866	0.555639784	0.244139809	10.2921065	0.249529754	1.224384388	0.181040986	0.389732925	0.27625329	0.763851975	1	6.445035753	1	6.129294765	1	2	2	0.855938932	-0.18333506	-11470.72866
600000	-11452.27355	16.0427834	-11468.31634	0.546802619	0.23690478	8.168075282	0.249529754	1.224384388	0.181040986	0.392245022	0.27625329	0.763851975	1	8.576207355	1	4.960198092	1	2	2	0.736995584	-0.027021033	-11468.31634
605000	-11453.7464	15.05167797	-11468.79808	0.55356127	0.253824401	5.700369281	0.249529754	1.421804442	0.181040986	0.392245022	0.27625329	0.836627664	1	7.423890744	1	7.832122295	1	2	2	0.862144518	0.029659209	-11468.79808
610000	-11449.86576	11.37358239	-11461.23934	0.453925086	0.356287865	3.063413316	0.329079201	1.380851813	0.181040986	0.392245022	0.27625329	0.68910947	1	4.256292405	1	6.033350701	1	2	2	0.716465835	0.184585479	-11461.23934
615000	-11447.27008	13.94027594	-11461.21035	0.476696418	0.328278983	6.484820849	0.329079201	1.409186598	0.124878355	0.442112554	0.27625329	0.775253625	1	8.883301803	1	1.424537205	1	2	2	0.758446683	-0.013851595	-11461.21035
620000	-11449.47381	14.73470337	-11464.20851	0.517027964	0.284309729	7.320746538	0.329079201	1.409186598	0.124878355	0.370052902	0.27625329	0.775253625	1	5.53809806	1	5.881918811	1	2	2	0.714610783	-0.014846435	-11464.20851
625000	-11450.80135	13.94003001	-11464.74138	0.455234868	0.405132591	5.036760551	0.281340301	1.342959629	0.124878355	0.363954137	0.277012902	0.775253625	1	4.056242564	1	0.954014304	1	2	2	0.781969603	-0.096387956	-11464.74138
630000	-11451.89495	12.8617851	-11464.75673	0.474117636	0.386826933	3.619345764	0.259709491	1.342959629	0.124878355	0.363954137	0.277012902	0.849853913	1	3.315761512	1	7.720237212	1	2	2	0.949236964	0.122142322	-11464.75673
635000	-11457.23262	12.02681906	-11469.25944	0.424363687	0.481136105	4.420519344	0.304264683	1.498237407	0.164795826	0.363954137	0.277012902	0.849853913	1	6.925392779	1	9.325932757	1	2	2	0.641305477	-0.141248943	-11469.25944
640000	-11452.49826	14.49724848	-11466.99551	0.490581137	0.311078047	6.485018432	0.304264683	1.498237407	0.113142424	0.46076415	0.28099282	0.849853913	1	6.629764216	1	1.909092113	1	2	2	0.806210116	-0.108968379	-11466.99551
645000	-11453.12927	13.11370875	-11466.24298	0.502947699	0.240660439	11.3497092	0.356071415	1.738396563	0.212202908	0.379036333	0.28099282	0.849853913	1	8.295273224	1	4.023738972	1	2	2	0.905106139	-0.099771102	-11466.24298
650000	-11452.99357	14.71396075	-11467.70753	0.534106431	0.225655977	8.439856998	0.333264784	1.738396563	0.212202908	0.408070356	0.28099282	0.849853913	1	2.926219986	1	6.736853176	1	2	2	0.704843231	-0.079711491	-11467.70753
655000	-11454.71829	12.94716766	-11467.66545	0.545975091	0.260077606	11.18872464	0.333264784	1.738396563	0.172919592	0.408070356	0.313133162	0.849853913	1	4.769329932	1	5.543136778	1	2	2	0.839155807	-0.280201925	-11467.66545
660000	-11448.83462	14.21248219	-11463.0471	0.556644752	0.241500802	9.542992823	0.333264784	1.738396563	0.172919592	0.405817305	0.313133162	0.849853913	1	2.540045288	1	8.618701967	1	2	2	0.702793117	-0.054103068	-11463.0471
665000	-11449.64669	15.13032799	-11464.77702	0.551756316	0.23976537	7.544637971	0.380633377	1.500291347	0.172919592	0.413262308	0.313133162	0.849853913	1	4.300357848	1	3.589037642	1	2	2	0.695419886	2.94E-04	-11464.77702
670000	-11456.04644	14.59753858	-11470.64398	0.622019778	0.258421889	9.653950544	0.380633377	1.806472599	0.172919592	0.413262308	0.273268102	0.692556844	1	0.702092468	1	5.17633866	1	2	2	0.692244093	0.535466746	-11470.64398
675000	-11457.66702	13.16496206	-11470.83199	0.455882256	0.318992945	6.254478629	0.343001033	1.806472599	0.167370873	0.413262308	0.320843275	0.722262161	1	0.004689571	1	9.886591402	1	2	2	0.729396227	0.335909183	-11470.83199
680000	-11455.13628	13.23569449	-11468.37197	0.477932932	0.268044225	4.804656809	0.343001033	1.806472599	0.167370873	0.413262308	0.254861625	0.879413959	1	5.330045035	1	9.831830062	1	2	2	0.64680503	-0.260652115	-11468.37197
685000	-11456.511	13.32218318	-11469.83318	0.463060421	0.265208857	7.126313144	0.369039856	1.337485037	0.156659747	0.413262308	0.280315413	0.879413959	1	4.961198671	1	8.443108309	1	2	2	1.065472368	0.127243189	-11469.83318
690000	-11454.26805	13.9314734	-11468.19952	0.452346316	0.264640308	6.490810676	0.369039856	1.457656046	0.156659747	0.413262308	0.23088705	0.879413959	1	8.493939713	1	6.662128213	1	2	2	0.713206701	-0.087667466	-11468.19952
695000	-11451.09428	13.7863667	-11464.88065	0.506694375	0.281351564	6.118376442	0.369039856	1.457656046	0.155080875	0.419276885	0.23088705	0.808058944	1	8.201210832	1	2.984135576	1	2	2	0.732544511	-0.266047955	-11464.88065
700000	-11446.76678	13.93143504	-11460.69822	0.483402625	0.283275588	6.063835626	0.370651743	1.457656046	0.155080875	0.419276885	0.23088705	0.808058944	1	5.110336439	1	8.481054574	1	2	2	0.711215395	-0.129894323	-11460.69822
705000	-11452.5247	13.26247807	-11465.78717	0.45203172	0.30259334	6.900264485	0.370651743	1.407681131	0.180476323	0.419276885	0.23088705	0.89189092	1	1.608112778	1	8.548010753	1	2	2	0.935799089	-0.119082559	-11465.78717
710000	-11459.12956	12.23019059	-11471.35975	0.451433943	0.351320394	7.330571341	0.370651743	1.390256112	0.180476323	0.419276885	0.282436353	0.89189092	1	4.172911777	1	1.760113164	1	2	2	1.059215193	-0.155674294	-11471.35975
715000	-11456.58517	12.55743247	-11469.14261	0.476799584	0.277409429	8.854394642	0.381779303	1.390256112	0.180476323	0.419276885	0.282436353	0.718959514	1	8.314312177	1	0.725685711	1	2	2	0.744285736	0.124599755	-11469.14261
720000	-11450.28297	11.5590933	-11461.84207	0.398619785	0.447986468	5.750159837	0.381779303	1.390256112	0.172798289	0.419276885	0.273114672	0.718959514	1	3.081354162	1	7.572185168	1	2	2	0.743197159	0.343701787	-11461.84207
725000	-11448.59014	12.00983185	-11460.59997	0.37903994	0.452534709	4.730007102	0.323197759	1.390256112	0.169308444	0.367526909	0.273114672	0.852004052	1	3.519918083	1	6.739281244	1	2	2	0.94678994	0.196666787	-11460.59997
730000	-11450.3217	13.16728742	-11463.48899	0.525227625	0.294112769	3.733484589	0.323197759	1.390256112	0.169308444	0.385686702	0.273114672	0.794224331	1	3.418267465	1	8.602413647	1	2	2	0.938508899	0.053281614	-11463.48899
735000	-11449.95652	14.41153768	-11464.36806	0.541288989	0.316700701	5.968904601	0.323197759	1.390256112	0.169308444	0.415221804	0.273114672	0.794224331	1	2.633553517	1	1.197937784	1	2	2	0.927136015	0.365114152	-11464.36806
740000	-11453.09635	12.04752187	-11465.14388	0.456903898	0.475581584	8.755495876	0.323197759	1.390256112	0.169308444	0.415221804	0.273114672	0.794224331	1	4.827632807	1	7.20799996	1	2	2	0.845665366	0.311676486	-11465.14388
745000	-11448.9621	16.56054925	-11465.52265	0.596120245	0.282302857	8.04399345	0.35098007	1.390256112	0.169308444	0.377976534	0.273114672	0.794224331	1	6.234308079	1	2.786379111	1	2	2	0.836640078	0.220971148	-11465.52265
750000	-11448.82712	16.14841562	-11464.97554	0.565539321	0.263312444	7.006868823	0.347940739	1.501797447	0.17981882	0.377976534	0.273114672	0.794224331	1	1.484264569	1	0.972099236	1	2	2	0.873419614	0.288975704	-11464.97554
755000	-11445.39125	15.45158709	-11460.84284	0.572280218	0.267429158	8.90815022	0.347940739	1.501797447	0.170941178	0.458157394	0.273114672	0.794224331	1	3.266160187	1	3.312314263	1	2	2	0.814451013	0.433416886	-11460.84284
760000	-11447.39738	15.87000184	-11463.26738	0.6001946	0.255874247	11.10357907	0.271480925	1.501797447	0.140112365	0.458157394	0.273114672	0.794224331	1	9.329321191	1	6.521421131	1	2	2	0.916440706	0.354696839	-11463.26738
765000	-11453.25416	16.47490743	-11469.72907	0.65858802	0.228090942	10.75072325	0.272346995	1.75296656	0.173348223	0.439875548	0.273114672	0.794224331	1	1.374396537	1	3.968173233	1	2	2	0.92826074	0.269891894	-11469.72907
770000	-11458.57701	13.57372342	-11472.15073	0.569132357	0.266234746	3.892544577	0.282846618	1.75296656	0.183312912	0.439875548	0.293258136	0.794224331	1	6.310146848	1	0.502653496	1	2	2	0.954116819	0.232933179	-11472.15073
775000	-11456.27387	14.36571148	-11470.63958	0.59670914	0.269132789	4.914345736	0.3021403	1.724992622	0.164477623	0.439875548	0.361119065	0.786346539	1	8.974400297	1	0.253840478	1	2	2	1.222170241	0.080673938	-11470.63958
780000	-11456.41537	12.61210334	-11469.02747	0.443949494	0.518090006	5.995927064	0.3021403	1.724992622	0.182408125	0.439875548	0.24042663	0.741944491	1	4.060787236	1	7.764741351	1	2	2	1.107808615	0.133493419	-11469.02747
785000	-11447.76345	14.24827247	-11462.01172	0.514164556	0.293404615	7.728941183	0.338053408	1.724992622	0.181801835	0.439875548	0.307356793	0.859865117	1	3.432044353	1	0.209314557	1	2	2	1.188135482	0.167460467	-11462.01172
790000	-11449.73529	14.62680677	-11464.36209	0.541258412	0.2723723	7.539969729	0.352167563	1.760228656	0.181801835	0.439875548	0.307356793	0.859865117	1	8.159686447	1	3.925832184	1	2	2	1.168427907	0.184236749	-11464.36209
795000	-11455.68308	13.37460336	-11469.05768	0.4557851	0.361144354	4.567419086	0.352167563	1.698406612	0.133790453	0.439875548	0.233565395	0.793458707	1	0.398181037	1	0.107261045	1	2	2	1.028516037	0.438691487	-11469.05768
800000	-11455.89135	12.78855672	-11468.6799	0.483864343	0.331413054	9.669932936	0.352167563	1.342962238	0.133790453	0.452839144	0.233565395	0.793458707	1	7.45388089	1	6.504789785	1	2	2	1.049674637	0.554041981	-11468.6799
805000	-11453.34721	14.58402882	-11467.93124	0.51041642	0.25691263	7.205799765	0.352167563	1.342962238	0.180041304	0.451431213	0.233565395	0.793458707	1	2.823411655	1	3.870623106	1	2	2	0.886366676	0.069403328	-11467.93124
810000	-11453.15135	14.78365902	-11467.935	0.498950871	0.265169014	7.930731538	0.352167563	1.342962238	0.151652409	0.451431213	0.233565395	0.793458707	1	7.848455403	1	8.962140391	1	2	2	0.90339767	-0.28092726	-11467.935
815000	-11442.12642	14.77943307	-11456.90586	0.537399538	0.270068158	4.825928998	0.289091165	1.342962238	0.151652409	0.451431213	0.235652985	0.747414619	1	1.089909553	1	0.905661987	1	2	2	0.977176356	0.354220754	-11456.90586
820000	-11445.00912	16.47851227	-11461.48764	0.59306813	0.245249829	8.196839758	0.289091165	1.38695473	0.151652409	0.451431213	0.235652985	0.737570159	1	6.080086449	1	1.474875953	1	2	2	0.834222571	0.234712711	-11461.48764
825000	-11440.71592	17.908644	-11458.62457	0.648264922	0.193327064	7.97323105	0.289091165	1.424533217	0.156196624	0.451431213	0.235652985	0.737570159	1	7.87061083	1	1.087094975	1	2	2	0.714096635	0.349610695	-11458.62457
830000	-11449.53168	18.37994487	-11467.91163	0.716362589	0.190403265	9.446345497	0.289091165	1.313247335	0.148167788	0.451431213	0.226196478	0.737570159	1	4.686811989	1	3.172001525	1	2	2	0.803382517	0.284807935	-11467.91163
835000	-11444.19394	17.30768559	-11461.50163	0.6570744	0.230285408	7.993886891	0.289091165	1.313247335	0.148167788	0.308766537	0.226196478	0.737570159	1	3.320710595	1	4.754977117	1	2	2	0.788129352	0.539139741	-11461.50163
840000	-11446.14677	16.77198273	-11462.91876	0.582744253	0.241039172	9.356426895	0.289091165	1.238371673	0.148167788	0.324713589	0.226196478	0.898202895	1	6.140696464	1	9.524665461	1	2	2	0.830742327	0.349868332	-11462.91876
845000	-11447.76082	12.87092381	-11460.63175	0.581302972	0.250159172	16.45124222	0.289091165	1.238371673	0.148049151	0.324713589	0.226196478	0.898202895	1	8.497177164	1	4.295531675	1	2	2	0.747049699	0.562934061	-11460.63175
850000	-11447.41617	15.18238627	-11462.59856	0.555493666	0.295122531	4.652739786	0.289091165	1.292955983	0.148049151	0.324713589	0.216971503	0.750847174	1	4.624153936	1	1.18172327	1	2	2	0.849924336	0.353157521	-11462.59856
855000	-11444.13673	17.51139021	-11461.64812	0.673755844	0.211894258	5.887898896	0.289091165	1.137764896	0.148049151	0.324713589	0.216971503	0.750847174	1	3.492660108	1	8.997686647	1	2	2	0.75919505	0.386029205	-11461.64812
860000	-11440.63664	20.02824617	-11460.66488	0.773359512	0.162075113	10.47891396	0.289091165	1.137764896	0.148049151	0.335594737	0.24905946	0.744643261	1	1.954928505	1	6.486502895	1	2	2	0.668477075	0.040496725	-11460.66488
865000	-11442.86271	17.82076513	-11460.68347	0.811059864	0.145725429	4.631604865	0.289091165	1.137764896	0.130479618	0.311399509	0.254181548	0.815051215	1	5.809654069	1	2.067588157	1	2	2	0.647697931	0.225071335	-11460.68347
870000	-11451.27014	18.81112053	-11470.08126	0.70321929	0.220011789	9.545576696	0.289091165	1.137764896	0.130479618	0.400559428	0.191478567	0.888508234	1	9.629927914	1	0.413597174	1	2	2	0.823375973	0.508462188	-11470.08126
875000	-11443.08799	19.05713471	-11462.14512	0.76357508	0.199823962	8.542530275	0.289091165	1.137764896	0.130479618	0.349822873	0.256518482	0.888508234	1	8.821348691	1	5.84686142	1	2	2	0.756981531	0.571123391	-11462.14512
880000	-11444.40981	16.91874467	-11461.32855	0.640969025	0.237762346	10.97377345	0.289091165	1.307453336	0.136405653	0.349822873	0.256518482	0.683318472	1	7.593646269	1	9.511958787	1	2	2	0.83485394	0.483592011	-11461.32855
885000	-11446.74243	17.53550826	-11464.27794	0.615538053	0.204026612	7.254898303	0.298196864	1.307453336	0.131433036	0.367805924	0.21874774	0.877785871	1	1.746542356	1	1.905179246	1	2	2	0.65946927	0.516869377	-11464.27794
890000	-11443.18101	17.71350941	-11460.89452	0.644390009	0.207168212	6.761841858	0.313136182	1.307453336	0.131433036	0.367805924	0.21874774	0.822228109	1	2.91453512	1	9.035602942	1	2	2	0.834947941	0.411755146	-11460.89452
895000	-11440.70271	18.22671833	-11458.92943	0.688904245	0.198319054	6.629607321	0.313136182	1.188642339	0.131433036	0.367805924	0.237299563	0.822228109	1	9.575880055	1	4.185151276	1	2	2	0.865313699	0.653023067	-11458.92943
900000	-11440.14209	19.43162756	-11459.57371	0.731032846	0.194178938	9.337846719	0.319074777	1.188642339	0.131433036	0.337933169	0.237299563	0.822228109	1	4.263746348	1	9.06221888	1	2	2	0.79839059	0.546744489	-11459.57371
905000	-11437.53668	20.76731313	-11458.30399	0.878640178	0.165206255	9.515943734	0.319074777	1.188642339	0.131433036	0.337933169	0.237299563	0.777040968	1	3.99331303	1	9.917699338	1	2	2	0.792853058	0.483412886	-11458.30399
910000	-11436.57726	20.77230856	-11457.34957	0.86866535	0.143836798	15.02820874	0.300387449	1.233521249	0.139233544	0.335250261	0.237299563	0.76832194	1	9.749476894	1	1.351467668	1	2	2	0.754279771	0.319912485	-11457.34957
915000	-11446.18192	22.77629875	-11468.95822	0.933257494	0.135341146	13.36378975	0.300387449	1.101275361	0.099773208	0.341069072	0.178288963	0.76832194	1	2.295848383	1	4.609935222	1	2	2	0.738185041	0.539072303	-11468.95822
920000	-11438.08988	21.80002083	-11459.8899	0.944005441	0.129042818	14.58799143	0.300387449	1.101275361	0.122460764	0.341069072	0.218457261	0.76832194	1	5.964306258	1	2.742765981	1	2	2	0.884354144	0.431248452	-11459.8899
925000	-11442.17322	21.05488317	-11463.2281	0.850283909	0.150325963	10.74456186	0.279649503	1.101275361	0.152130157	0.341069072	0.218457261	0.76832194	1	7.40187014	1	5.076471381	1	2	2	0.936090469	0.130041694	-11463.2281
930000	-11449.40106	19.77266188	-11469.17372	0.812311155	0.22316286	14.30188875	0.269593169	1.101275361	0.152130157	0.32495409	0.218457261	0.76832194	1	1.683444477	1	4.659466344	1	2	2	0.983050964	0.359741725	-11469.17372
935000	-11442.52989	21.34012816	-11463.87002	0.921269138	0.192737863	15.24839059	0.30203515	1.212219706	0.136406028	0.32495409	0.218457261	0.76832194	1	8.816211531	1	1.058923084	1	1	1	0.844019664	0.22349633	-11463.87002
940000	-11439.31679	21.78013452	-11461.09693	1.011953085	0.140668344	15.60868408	0.293554238	1.409865852	0.156930693	0.40271479	0.218457261	0.657499933	1	2.819935602	1	3.692712301	1	2	2	0.739436058	0.226938335	-11461.09693
945000	-11454.02956	21.53761093	-11475.56717	0.976889607	0.139453249	13.89949001	0.293554238	1.131291577	0.175486232	0.40271479	0.218457261	0.657499933	1	7.097605448	1	2.122584208	1	2	2	0.722452121	0.433594368	-11475.56717
950000	-11455.32248	22.16993772	-11477.49241	1.000658191	0.132795743	11.2743605	0.324281358	1.131291577	0.175486232	0.40271479	0.180468381	0.657499933	1	8.144707224	1	3.928223684	1	2	2	0.708149918	0.507328495	-11477.49241
955000	-11444.97418	21.70620873	-11466.68039	0.953984478	0.122411955	10.96172845	0.321029934	1.487316822	0.175486232	0.400414994	0.180468381	0.722533539	1	8.36705311	1	4.388288346	1	2	2	0.752239572	0.330964409	-11466.68039
960000	-11441.57775	22.74677912	-11464.32453	1.059468314	0.114337349	14.09575793	0.367385142	1.254640483	0.175486232	0.382123573	0.180468381	0.722533539	1	1.966502897	1	2.747694487	1	2	2	0.731214368	0.165403884	-11464.32453
965000	-11448.89239	20.41131332	-11469.3037	0.955505458	0.127561522	6.91705439	0.243913078	1.254640483	0.173244865	0.382123573	0.2550912	0.722533539	1	6.218283484	1	5.969850688	1	2	2	0.899875051	0.362742232	-11469.3037
970000	-11446.04261	19.54574321	-11465.58835	0.889083188	0.141384368	18.84390384	0.343131977	1.444520651	0.173244865	0.382123573	0.2550912	0.722533539	1	3.710868604	1	5.390101471	1	2	2	0.919044564	0.513809048	-11465.58835
975000	-11444.85569	22.44394964	-11467.29964	1.009747449	0.127943247	16.88337488	0.354103102	1.341368946	0.146367527	0.382123573	0.2550912	0.722533539	1	1.382899526	1	3.888225289	1	2	2	0.796214631	0.354454166	-11467.29964
980000	-11448.50231	21.87300627	-11470.37531	0.934892091	0.182387065	10.84903588	0.354103102	1.331419504	0.146367527	0.382123573	0.2550912	0.724244792	1	4.389011455	1	2.828361672	1	2	2	0.74282582	0.256321797	-11470.37531
985000	-11438.75531	21.3061454	-11460.06146	0.95700434	0.16636025	9.586118151	0.307626489	1.331419504	0.146367527	0.382123573	0.221879255	0.724244792	1	9.162857797	1	4.32141641	1	2	2	0.760227162	0.162851831	-11460.06146
990000	-11440.66148	20.32869063	-11460.99017	0.860214262	0.197213047	8.547375897	0.268505336	1.331419504	0.136387772	0.382123573	0.264578508	0.724244792	1	4.258565347	1	3.764614718	1	2	2	0.79311551	0.165964536	-11460.99017
995000	-11440.1309	22.13693171	-11462.26783	0.997584736	0.161853865	11.48490899	0.296705148	1.378425073	0.109044647	0.382123573	0.264578508	0.720799422	1	5.419404221	1	9.157788174	1	2	2	0.706684812	0.142403996	-11462.26783
1000000	-11441.94577	22.77186595	-11464.71764	1.077002322	0.14160062	10.63317316	0.290120546	1.378425073	0.132386904	0.329097748	0.20983985	0.720799422	1	3.11953609	1	9.834302341	1	2	2	0.716272447	0.217287081	-11464.71764
1005000	-11440.84935	23.08105567	-11463.9304	1.067963486	0.134871599	15.93289554	0.290120546	1.403805418	0.132386904	0.36121951	0.20983985	0.720799422	1	0.174972157	1	3.32733475	1	2	2	0.606999823	-0.099351353	-11463.9304
